roaster,name,price,currency,description,product_url,image_url
Caarabi,Melkodige Estate - Wine Yeast Fermented Anaerobic Naturals,"103 reviews Regular price Rs. 875.00 Sale price Rs. 1,250.00",Rs.,"We approached the roast with care, opting for a light–medium profile to showcase the fruit-forward vibrancy while adding just enough development to bring out its chocolatey depth . A steady Maillard phase allowed the juicy grape and fig notes to ripen into richness, while extending caramelization introduced a velvety truffle-like chocolate base . The result is a cup that moves seamlessly from bright tropicals to dark, honeyed sweetness , with a gentle fermentation edge adding intrigue and dimension. This is a coffee that feels both exotic and indulgent —perfect for those who love exploring fruit-driven naturals with a luxurious finish. Information: Estate: Melkodige Estate Region: Kudremukh Biosphere, Western Ghats, Karnataka Producer: Aveen & Yogitha Rodrigues Varietal: Arabica Mk Star – SLN 5 Lot: Lot 11 – Microlot Process: Anaerobic Natural (Wine Yeast Fermentation) Roast Level: Light Medium Tasting Notes: Grapes, Chocolate, Figs, Mango, Jackfruit Harvest: November to February Best Brewed with: Aeropress, Pour Over, Clever Drippe Roaster’s Select Recipes: Pour Over – 16g coffee, 250ml water, 3 pours Time: 2:45 to 3:00, Aeropress – 17g coffee, 220ml water, inverted method, Brew time: 2 min steep + 30 sec press Clever Dripper – 18g coffee, 270ml water, Brew time: 3:30 min steep, then drain",https://caarabicoffee.com/products/melkodige-esate-wine-yeast-fermented-anaerobic-naturals,//caarabicoffee.com/cdn/shop/files/Artboard_2-100_1.jpg?v=1763714921&width=480
Caarabi,Melkodige Estate - Chandragiri Washed,152 reviews Regular price Rs. 630.00 Sale price Rs. 900.00,Rs.,"From the lush slopes of Melkodige Estate , this washed Chandragiri lot stood out to us immediately for its unusual mix of tropical creaminess and crisp fruit vibrancy . It’s not every day you find a coffee where wet coconut and blackcurrant-like notes coexist so naturally—and we knew the roast had to highlight that playful balance. We opted for a medium roast to preserve the juicy brightness of amla and lemon zest while deepening the milk chocolate and spice undertones for a rounded, comforting body. This approach allowed the cup to shine in its contrasts— sweet, tart, creamy, and warm all at once —without tipping too far in any direction. The result is a vibrant yet approachable single origin , crafted for those who enjoy coffees that surprise the palate while staying deeply enjoyable with every sip. Information: Estate: Melkodige Estate Region: Kudremukh Biosphere, Western Ghats, Karnataka Altitude: 4000 feet above sea level Producer: Aveen & Yogitha Rodrigues Varietal: Arabica Chandragiri Lot: Single Origin Process: Washed Roast Level: Medium Tasting Notes: Coconut, Gooseberries, Milk Chocolate, Lemon Zest Best Brewed with: Pour Over, Espresso Roaster’s Select Recipes: Pour Over – 16g coffee, 250ml water, 3 pours, Time – 2:30 to 2:45 Espresso – Dose: 20g, Yield: 38g, Time – 27 to 29 sec",https://caarabicoffee.com/products/melkodige-estate-chandragiri-washed,//caarabicoffee.com/cdn/shop/files/Artboard_6_copy_2-100.jpg?v=1765259805&width=480
Caarabi,Nagaland Naturals,"107 reviews Regular price Rs. 770.00 Sale price Rs. 1,100.00",Rs.,"From the forested hills of Nagaland comes a coffee shaped by altitude, patience, and quiet precision. Nagaland Naturals is a rare nanolot from Tsiese Estate, grown in the Kohima district at 1500 MASL, where cool temperatures and shaded canopies allow flavour to develop slowly and distinctly. Processed as an anaerobic natural, ripe cherries are fermented in a sealed, oxygen-free environment, intensifying sweetness while preserving clarity and structure. The result is a cup that feels both comforting and expressive — layered, balanced, and gently vibrant. In the cup, expect vanilla cake and caramel sweetness, followed by strawberry and apricot fruit tones, with a subtle tamarind-like brightness adding lift. Roasted medium-light, this coffee retains its natural character while offering a rounded body and clean finish. This is a coffee that reflects its origin honestly — quiet, complex, and deeply intentional. Information: Estate: Tsiese Estate Region: KOHIMA DISTRICT, NAGALAND Producer: LHOUVILIE YHOR Varietal: SL9 & SL13 Lot: NANOLOT Process: ANAEROBIC NATURALS Roast Level: MEDIUM LIGHT Tasting Notes: VANILLA CAKE, CARAMEL, STRAWBERRY, TAMARIND, APRICOT Harvest: November to February Best Brewed with: POUROVER, AEROPRESS, ESPRESSO Roaster’s Select Recipes: Pour Over – 18g coffee, 270ml water, medium grind, brew time: 2:30–2:45 Aeropress - 17g coffee, 220ml water, inverted method, brew time: 2 min steep + 30 sec press",https://caarabicoffee.com/products/nagaland-naturals,//caarabicoffee.com/cdn/shop/files/Naga-100.jpg?v=1766586364&width=480
Caarabi,OMAKASE VOL. II: WHISPERS AT ORIGIN,"28 reviews Regular price Rs. 1,999.00 Sale price",Rs.,"A journey through transformation, fermentation, and the quiet alchemy of craft. Omakase Vol. II invites you into a tasting experience shaped by the forces we rarely see — microbes, time, aroma, and quiet transformation. This edition unfolds as a three-course coffee journey, each course paired with a thoughtfully crafted vegetarian dish designed to mirror the coffee’s mood, process, and sensory arc. Guided by our roasters, guests move through a narrative where flavor is shaped long before the cup: in fermentation, in interaction, in transference. Every chapter reveals a distinct expression of change through temperature, texture, aroma, and ritual. To deepen the experience, this volume features a special international coffee, woven into the tasting arc to introduce a global perspective on process, craft, and origin. Omakase Vol. II is immersive, intentional, and quietly dramatic — a meditation on how the unseen becomes taste.",https://caarabicoffee.com/products/omakase-vol-ii-whispers-at-origin,//caarabicoffee.com/cdn/shop/files/Artboard_1_1.png?v=1766474041&width=480
Caarabi,Ratnagiri Estate-  Whiskey Barrel Aged,"110 reviews Regular price Rs. 1,225.00 Sale price Rs. 1,750.00",Rs.,"We wanted to craft something that captures the spirit of celebration — indulgent, warm, and full of depth. At Ratnagiri Estate, naturally processed beans are aged in emptied single malt whiskey barrels for 30 days. Over the next 45 days, the coffee slowly absorbs the oak’s deep, malty character — developing rich layers of caramel, spice, and soft berry sweetness. Information: Estate: Ratnagiri Estate Region: Chikmagalur, Karnataka Producer: Ashok Patre Varietal: Cauvery Process: Whiskey Barrel Aged Natural Roast Level: Medium Tasting Notes: Malt, Berry Compote, Caramel, Liquorice Best Brewed With: French Press, Moka Pot, Aeropress Roaster’s Select Recipes: French Press: 15 gms Coffee, 200 ml Water, Brew time- 4 mins",https://caarabicoffee.com/products/ratnagiri-estate-whiskey-barrel-aged,//caarabicoffee.com/cdn/shop/files/Artboard_6-100.jpg?v=1763715209&width=480
Caarabi,RATNAGIRI ESTATE- YEAST CARBONIC NATURALS,"117 reviews Regular price Rs. 945.00 Sale price Rs. 1,350.00",Rs.,"This roast was kept intentionally light — just enough heat to coax sweetness without dulling its sparkling acidity. We slowed down the Maillard stage to deepen its fruit tone, enhancing the natural mulberry and red grape character. A short development sealed in clarity, keeping the cup refined, structured, and true to its fermentation-led complexity. In the cup, it shines with lifted citrus brightness, juicy red fruit depth, and a silky nougat finish. Bold yet delicate, experimental yet balanced — this is a Microlot for those who chase nuance and exceptional processing. Information: Estate: Ratnagiri Estate Region: Bababudangiri, Karnataka Producer: Ashok Patre Varietal: Arabica (Mixed) Lot: Mixed Process: Yeast Carbonic Naturals Roast Level: Light Tasting Notes: Lemon Peel, Red Grapes, Mulberry, Nougat Sweet Finish Harvest: November to February Best Brewed with: Pour Over, Aeropress, Origami Roaster’s Select Recipes: Pour Over – 16g coffee, 250ml water, 3 pours Time: 2:45 to 3:00, Aeropress (Inverted) – 17g coffee, 220ml water, inverted method, Brew time: 2 min steep + 30 sec press",https://caarabicoffee.com/products/ratnagiri-estate-yeast-carbonic-naturals,//caarabicoffee.com/cdn/shop/files/Artboard5-100.jpg?v=1763726358&width=480
Caarabi,Ratnagiri Estate- Rum Barrel Aged,"123 reviews Regular price Rs. 1,225.00 Sale price Rs. 1,750.00",Rs.,"This Rum Barrel Aged lot from Ratnagiri Estate is unlike anything else we roast. The green coffee spends three months aging in premium rum barrels, slowly absorbing the deep, boozy character of oak, caramel, and vanilla. When it arrived at our roastery, we knew the challenge was to honor the barrel influence without letting it overpower the cup. We landed on a medium-light roast, carefully balancing development to preserve the rum-kissed aromatics while drawing out a silky sweetness in the body. The result is a coffee that opens with rich caramel and oak, unfolds into smooth vanilla warmth, and finishes with a gentle Rum Like-like undertone that lingers on the palate. It’s decadent, layered, and playful—a coffee that blurs the line between tradition and innovation, crafted for those who want an experience as memorable as it is flavorful. Information: Estate: Ratnagiri Estate Region: Chikmagalur, Karnataka Producer: Ashok Patre Varietal: Arabica Catuai Process: Anaerobic Fermented Roast Level: Medium Light Tasting Notes: Rum Like, Oak, Caramel, Vanilla Best Brewed With: Espresso, Aeropress, Pour Over, French Press Roaster’s Select Recipes: Espresso: 21g coffee, Brew Time: 28-31 sec Aeropress: 17g coffee, 220ml water, inverted method, Brew Time: 2 min steep + 30 sec press Pour Over: 16g coffee, 250ml water, 3 pours, Brew Time: 2:45 to 3:00",https://caarabicoffee.com/products/ratnagiri-estaterum-barrel-aged-coffee,//caarabicoffee.com/cdn/shop/files/Artboard_1-100_1.jpg?v=1763714285&width=480
Caarabi,Ratnagiri Washed AAA,103 reviews Regular price Rs. 630.00 Sale price Rs. 900.00,Rs.,"There is something to be said about the superior genetics of the coffee grown at the Ratnagiri Estate. It has taken our breath away at all times. In that pursuit we have come to love the washed coffee from Ratnagiri Estate. The fact that this coffee has been dried on raised beds gives it a uniformity like none other. We have procured the AAA size from the estate to aid us in evenly roasting the coffee. This coffee is a quintessential washed coffee with bright blackcurrant acidity, big chocolate body and a deep rich toffee sweetness. The coffee is roasted to a Medium level and goes fantastic both as a black coffee or with milk. Information: Estate: Ratnagiri Estate Region: Chikmagalur, Karnataka Producer: Ashok Patre Varietal: Catuai Elevation: 3850-5350 feet above sea level Process: Washed Plantation Arabica Roast Level: Medium Tasting Notes: Milk Chocolate, Blackcurrant, Peanut, Toffee Harvest: November to February Best Brewed with: Espresso, Aeropress, French Press, Mokapot, V60 Brew Recipe: Espresso: Dose- 21 grams, Yield- 40 grams, Time- 28-31 sec, V60: Dose- 18 grams, Brew Water Weight- 240 grams, Time- 02:25-02:35",https://caarabicoffee.com/products/ratnagiri-washed-aaa,//caarabicoffee.com/cdn/shop/files/Artboard_5_copy_2-100.jpg?v=1765259696&width=480
Caarabi,SPECIALTY BLEND DUO,"108 reviews Regular price Rs. 1,049.00 Sale price Rs. 1,499.00",Rs.,"SPECIALTY BLEND DUO BRINGS TOGETHER TWO OF OUR MOST LOVED HOUSE BLENDS — BUILT FOR DEPTH, CONSISTENCY, AND COMFORT. CRAFTED FROM HIGH-SCORING LOTS ACROSS ORIGIN, THESE BLENDS ARE ROASTED WITH INTENT: TO HOLD THEIR GROUND IN MILK, SHINE AS ESPRESSO, AND STAY SATISFYING AS BOLD BLACK CUPS. THIS SET IS DESIGNED FOR EVERYDAY DRINKERS WHO WANT SOMETHING RELIABLE BUT NEVER BORING — BLENDS THAT FEEL FULL-BODIED, SWEET, AND STRUCTURED, WITH LAYERS THAT REVEAL THEMSELVES ACROSS DIFFERENT BREW STYLES. MAN ON MARS IS OUR GO-TO ESPRESSO BLEND — RICH, BALANCED, AND BUILT FOR DAILY RITUALS. COSY AF IS WINTER-READY COMFORT — PLUSH, WARM, AND MOLASSES-SWEET, WITH BROWN SPICE AND CHOCOLATE DEPTH. TWO BLENDS. TWO MOODS. ONE DUO MADE FOR BOLD SIPS AND MILK PAIRINGS. Information: Set Name : SPECIALTY BLEND DUO Includes : MAN ON MARS • COSY AF Roast Level: MEDIUM TO MEDIUM-DARK Flavour Intent : BOLD • SWEET • COMFORTING Best Brewed with: ESPRESSO • MOKA POT • AEROPRESS • FRENCH PRESS • MILK DRINKS Tasting Notes (Set Overview): CHOCOLATE • BROWN SPICE • MOLASSES SWEETNESS • TOASTED NUTS • FULL BODY Roaster’s Select Recipes: Pour Over: 18G IN, 40G OUT, BREW TIME: 27–32 SEC Aeropress: 17G COFFEE, 220ML WATER, INVERTED METHOD, 2 MIN STEEP + 30 SEC PRESS French Press: 30G COFFEE, 500ML WATER, BREW TIME: 4 MIN",https://caarabicoffee.com/products/specialty-blend-duo,//caarabicoffee.com/cdn/shop/files/Double_Blend-100.jpg?v=1770290824&width=480
Caarabi,Vienna Roast,100 reviews Regular price Rs. 560.00 Sale price Rs. 800.00,Rs.,"Our cheer to the coffee culture of Vienna! True to tradition, we have roasted the specialty graded beans using a higher heat strategy with a much shorter roast time and a slightly longer development percentage, this is in essence to develop the sugars and bring out the flavours to the darker side. This coffee consists of a blend of 2 estates with 3 kinds of processes and has tasting notes of Toasted Almond, Oak and a caramel sweetness with a full body and a lingering finish. This coffee truly shines with milk, but is also for folks who prefer a big full bodied cup with more roasty attributes. Information : Components : Mixed Estates Region : Chikmagalur, Karnataka Process : Washed Arabica, Honey Sun Dried Arabica Roast Level : Extra Dark- Vienna Roast Tasting Notes : Toasted Almond, Oak, Caramel sweetness Best Brewed with : Espresso, Cold Brew. Roaster’s Recipe : Espresso: Dose- 19 grams, Yield- 38-40 grams, Time- 27-29 sec Cold Brew : Dose: 100 grams, Water: 800 grams, Time: 24 hours",https://caarabicoffee.com/products/vienna-roast,//caarabicoffee.com/cdn/shop/files/Artboard_5_copy_4-100.jpg?v=1765258955&width=480
