roaster,name,price,currency,description,product_url,image_url
Korebi,"Doppio Signature Liquid Coffee Combo - Hazelnut, Irish Cream & Original",₹899 ₹899 ₹999 Save ₹100 Unit price / per,₹,"Meticulously Curated. Undeniably Delicious. Elevate your coffee ritual with our six signature flavors—each one brewed to perfection using 100% Arabica beans and thoughtfully selected, locally sourced ingredients. Signature Flavors: Original Hazelnut Irish Cream French Vanilla Cinnamon Salted Caramel Every bottle is:✅ D",https://korebi.coffee/products/doppio-signature-liquid-coffee-combo-hazelnut-irish-cream-classic-original,
Korebi,Orgami Dripper Holder - Black Resin,₹899 ₹899 ₹999 Save ₹100 Unit price / per,₹,"Organize your coffee brewing setup with the Dripper Holder Grain White x Black, a stylish and functional accessory for coffee lovers.",https://korebi.coffee/products/dripper-holder-grain-white-x-black,
Korebi,Espresso Blend - 80% Arabica / 20% Robusta,₹899 ₹899 ₹999 Save ₹100 Unit price / per,₹,Discover the perfect balance of boldness and smoothness with our Espresso Blend coffee beans. Crafted for espresso lovers seeking perfection.,https://korebi.coffee/products/espresso-blend,
Korebi,Espresso Intenso - 80% Arabica / 20% Robusta,₹899 ₹899 ₹999 Save ₹100 Unit price / per,₹,"Experience the bold and intense flavor of Espresso Intenso coffee beans, crafted to deliver an unforgettable espresso experience.",https://korebi.coffee/products/espresso-intenso,
Korebi,George Street Blend by Kiss the Hippo X Korebi Coffee,₹899 ₹899 ₹999 Save ₹100 Unit price / per,₹,Discover the unique flavor of George Street Blend by Kiss the Hippo X Korebi Coffee. Elevate your coffee experience today!,https://korebi.coffee/products/george-street-blend-by-kiss-the-hippo-x-korebi-coffee,
Korebi,Golden Toast Brew,₹899 ₹899 ₹999 Save ₹100 Unit price / per,₹,"Experience the rich flavors of our Golden Toast Brew - 2025 Harvest 100% AA-grade Arabica beans. Enjoy every sip with its smooth, layered profile!",https://korebi.coffee/products/golden-toast-brew,
Korebi,Kanabi - Limited Edition (Hemp Seed Oil Coffee),₹899 ₹899 ₹999 Save ₹100 Unit price / per,₹,"Discover Kanabi, India's first hemp seed oil coffee by Korebi Coffee Roasters. Enjoy a unique blend of health benefits and rich flavors.",https://korebi.coffee/products/kanabi-limited-edition-hemp-seed-oil-coffee,
Korebi,Kompresso by Cafflano,₹899 ₹899 ₹999 Save ₹100 Unit price / per,₹,"Enjoy barista-quality espresso anywhere with the Kompresso Portable Espresso Maker, designed for convenience and rich flavor.",https://korebi.coffee/products/kompresso,
Korebi,Korebi Matcha - Organic Ceremonial First Flush (50 GM),₹899 ₹899 ₹999 Save ₹100 Unit price / per,₹,Discover the purity of Korebi Matcha - Organic Ceremonial First Flush (50 GM) for a remarkable tea experience. Elevate your routine today!,https://korebi.coffee/products/korebi-matcha-organic-ceremonial-first-flush,
Korebi,Melkodige Estate - Yeast Fermented,₹899 ₹899 ₹999 Save ₹100 Unit price / per,₹,Korebi was created to make artisan coffee accessible for everyone. We aim to bring the best directly from the farm to your cup.,https://korebi.coffee/products/melkodige-estate-yeast-fermented,
Korebi,"WPM #06 Round Spout Espresso Steaming Milk Frothing Pitcher | Stainless Steel | Milk Jug & Barista Tools for Cappuccino & Latte Art, For Amateurs, Professionals & Coffee Lover, 450 ML",₹899 ₹899 ₹999 Save ₹100 Unit price / per,₹,"Achieve perfect latte art with our 450 ml Milk Pitcher Round Spout, designed for precision and control in milk frothing and pouring.",https://korebi.coffee/products/milk-pitcher-round-spout-450-ml,
Korebi,Moganad Estate - Honey Sundried,₹899 ₹899 ₹999 Save ₹100 Unit price / per,₹,Discover the exquisite flavor of Moganad Estate - Honey Sundried for your next culinary adventure. Treat yourself to this unique taste experience!,https://korebi.coffee/products/moganad-estate-honey-sundried-1,
Korebi,"Subminimal Handheld NanoFoamer Lithium Rechargeable, BLACK",₹899 ₹899 ₹999 Save ₹100 Unit price / per,₹,"Subminimal NanoFoamer Lithium: This Ultra-Powerful, Rechargeable, Handheld Milk Foamer / Handheld Milk Frother makes Premium Cafe-Quality Microfoam Milk for Latte Art at Home. Perfect Foam for your Cappuccino, Cafe Latte, or Flat White, and includes a Free Latte Art MasterClass with the purchase.  This Reachargeable El",https://korebi.coffee/products/nanofoamer,
Korebi,"Subminimal NanoFoamer Pro GEN-1, 220 ML, 400W, Black",₹899 ₹899 ₹999 Save ₹100 Unit price / per,₹,This Revolutionary Hands-free Subminimal Microfoam Milk Maker / NanoFoamer PRO (GEN-1) creates the Smoothest Microfoam imaginable at the Push of a Button. Perfect for Dairy Milk and Plant-based Milks thanks to the Three included Flow Controllers. Make yourself a Barista-quality Cappuccino without an Espresso Machine St,https://korebi.coffee/products/nanofoamer-pro,
Korebi,Original - Doppio Instant Liquid Coffee Concentrate,₹899 ₹899 ₹999 Save ₹100 Unit price / per,₹,"Enjoy the bold and rich flavor of Original Doppio Ready to mix, Liquid Coffee, crafted to perfection for an intense coffee experience.",https://korebi.coffee/products/original-doppio-liquid-coffee,
Korebi,"Origami Coffee Paper Filters, Cone Shaped, Disposable, 100 Count, Made in Japan",₹899 ₹899 ₹999 Save ₹100 Unit price / per,₹,"Ensure a clean and smooth coffee brew with our Origami Paper Filter Cone, designed for optimal flavor extraction and easy disposal.",https://korebi.coffee/products/paper-filter-cone,
Korebi,Pineapple Express,₹899 ₹899 ₹999 Save ₹100 Unit price / per,₹,"Pineapple Express - 2025 Harvest Pineapple Fermentation | Microlot Series Welcome to the cutting edge of Indian specialty coffee. Pineapple Express is a bold and vibrant microlot crafted at Barbara Estate, nestled in the highlands of Baba Budangiri, Chikmagalur. Grown at an elevation of 1550m and fermented using ripe p",https://korebi.coffee/products/pineapple-express,
Korebi,WPM - PRIMUS Espresso Machine,₹899 ₹899 ₹999 Save ₹100 Unit price / per,₹,Experience barista-quality coffee at home with the WPM - PRIMUS Espresso Machine. Elevate your mornings and brew like a pro today!,https://korebi.coffee/products/primus-espresso-machine,
Korebi,Sidrigavi Estate,₹899 ₹899 ₹999 Save ₹100 Unit price / per,₹,"Sidrigavi Estate – 2025 Harvest Specialty Microlots | Bhadra Tiger Reserve Series Discover the quiet strength of Sidrigavi Estate, a standout microlot from the lush wilderness of the Bhadra Tiger Reserve. Grown at 1650m in the heart of Chikmagalur, this 100% Arabica coffee reflects the purest expression of terroir, tra",https://korebi.coffee/products/sidrgavi-estate,
Korebi,"Subminimal Subscale - Digital Coffee Measuring Cup, Invisible LED Display, Touch Activated, USB-C Rechargeable - 400 mAh Battery, IPX-4 Splash Resistant, BLACK",₹899 ₹899 ₹999 Save ₹100 Unit price / per,₹,"The Precision Of A Scale Meets The Convenience Of A Cup In One Sleek Design. Subminimal has done it again! The Subscale is the Digital Coffee Dosing Cup that redefines your coffee routine. Its Minimalist Design hides a Semi-Visible LED Display, Activated with a Simple Touch. Dose, Grind, Brew, Done. It's as simple as t",https://korebi.coffee/products/subminimal-subscale-digital-coffee-dosing-cup-black-ipx-4-spalsh-resistant-400-mah-battery,
Korebi,The Bourbon - Limited Edition,₹899 ₹899 ₹999 Save ₹100 Unit price / per,₹,"Discover The Bourbon by Korebi Coffee Roasters, a unique limited edition coffee aged in authentic whiskey barrels, with rich bourbon flavors.",https://korebi.coffee/products/the-bourbon-limited-edition-coffee,
Korebi,The Dark Side - Dark Roast Coffee,₹899 ₹899 ₹999 Save ₹100 Unit price / per,₹,"Embrace The Dark Side, Korebi Coffee Roasters' bold dark roast coffee with chocolate, burnt caramel, and toasted walnut notes.",https://korebi.coffee/products/the-dark-side-roast-coffee,
Korebi,Tropical Haze - Medium Roast Coffee,₹899 ₹899 ₹999 Save ₹100 Unit price / per,₹,"Enjoy Tropical Haze, a smooth medium roast coffee by Korebi Coffee Roasters. Experience balanced flavors with floral and citrus notes.",https://korebi.coffee/products/tropical-haze-medium-roast-coffee,
Korebi,Wabi - Medium Dark Roast Coffee,₹899 ₹899 ₹999 Save ₹100 Unit price / per,₹,"Experience Wabi, a rich and creamy medium dark roast coffee by Korebi Coffee Roasters, with earthy notes and a balanced finish.",https://korebi.coffee/products/wabi-medium-dark-roast-coffee,
