roaster,name,price,currency,description,product_url,image_url
Koffee Genetics,Koji Ferment - 52Hrs Koji Spores Fermented,Regular price Rs. 750.00 Regular price Sale price Rs. 750.00 Unit price / per Sale Sold out,Rs.,"Mulberry, Cranberry, Satsuma, Mandarin, Coconut Varietal: Catuai Roast: Light-Medium SCA Cup Score: 88 Process: Aerobic Naturals Fermentation: 52Hrs Koji Spores Origin: Pearl Mountain, Athigiri Elevation: Elevation | 1300-1400M",https://genetics.coffee/products/koji-ferment#judgeme_product_reviews,//genetics.coffee/cdn/shop/files/Koji-Ferment-_2.png?v=1737708794&width=1946
Koffee Genetics,Lactic Ferment,Regular price Rs. 750.00 Regular price Sale price Rs. 750.00 Unit price / per Sale Sold out,Rs.,"Black Grapes, Black Currant, Raspberry Jam, Dried Plum Varietal: Hemavathi Roast: Light-Medium SCA Cup Score: 89 Process: Anaerobic Naturals Fermentation: 60 Hrs Lactobacillus Culture Origin: Pearl Mountain, Athigiri Elevation: Elevation | 1300-1400M",https://genetics.coffee/products/lactic-ferment#judgeme_product_reviews,//genetics.coffee/cdn/shop/files/Lactic-Ferment.png?v=1737707259&width=1946
Koffee Genetics,Love Blend,Regular price Rs. 700.00 Regular price Sale price Rs. 700.00 Unit price / per Sale Sold out,Rs.,"Rose | Passion Fruit | Candied Nuts | Dark Chocolate Varietal: SL9 & Catuai Roast: Medium SCA Cup Score: 87 Process: Fermented Washed Fermentation: Lactic & Yeast Origin: Karnataka, India Elevation: 1300-1500",https://genetics.coffee/products/love-blend,//genetics.coffee/cdn/shop/files/Love_blend_Retail.png?v=1748422117&width=1946
Koffee Genetics,Mohabbat - Cashew Fruit Fermented Excelsa,Regular price Rs. 991.00 Regular price Sale price Rs. 991.00 Unit price / per Sale Sold out,Rs.,"Tastes like : Dried Figs | Prunes | Dried Berries | Silky Varietal: Excelsa Roast: Medium SCA Cup Score: 87 Process: Anaerobic Naturals Origin: Dimbada Estate, Sakleshpur Elevation: Elevation 950M Fermentation: 48Hrs Cashew Fruit",https://genetics.coffee/products/mohabbat-72hrs-cashew-fruit-fermented-liberica,//genetics.coffee/cdn/shop/files/Mohabbat.png?v=1762758620&width=1946
Koffee Genetics,Mohabbat - Cashew Fruit Fermented Excelsa,Regular price Rs. 991.00 Regular price Sale price Rs. 991.00 Unit price / per Sale Sold out,Rs.,"Tastes like : Dried Figs | Prunes | Dried Berries | Silky Varietal: Excelsa Roast: Medium SCA Cup Score: 87 Process: Anaerobic Naturals Origin: Dimbada Estate, Sakleshpur Elevation: Elevation 950M Fermentation: 48Hrs Cashew Fruit",https://genetics.coffee/products/mohabbat-72hrs-cashew-fruit-fermented-liberica#judgeme_product_reviews,//genetics.coffee/cdn/shop/files/Mohabbat.png?v=1762758620&width=1946
Koffee Genetics,Monsoon Malabar AA,Regular price Rs. 700.00 Regular price Sale price Rs. 700.00 Unit price / per Sale Sold out,Rs.,"Frosted Dark Chocolate | Nuts | Molasses | Earthy Roast: Medium Varietal: Sl9 Process: Monsooned Malabar AA Origin: Karnataka , India Elevation: 1300M",https://genetics.coffee/products/monsooned-malabar,//genetics.coffee/cdn/shop/files/image_5.png?v=1751269775&width=1946
Koffee Genetics,SL28 CM Honey,Regular price Rs. 750.00 Regular price Sale price Rs. 750.00 Unit price / per Sale Sold out,Rs.,"Cranberry, Litchi, Rose, Dark Chocolate Varietal: SL28 Roast: Light-Medium SCA Cup Score: 86 Process: Honey (Pulp Natural) Fermentation: Carbonic Maceration Origin: Ratagiri Estate, Karnataka Elevation: Elevation 1200-1350M",https://genetics.coffee/products/sl28cm-honey,//genetics.coffee/cdn/shop/files/image.jpg?v=1751269297&width=1946
Koffee Genetics,SL-28 Thermal Shock,Regular price Rs. 991.00 Regular price Sale price Rs. 991.00 Unit price / per Sale Sold out,Rs.,"Tasting Notes : Concord Grapes | Tangerine | Maple Syrup | Biscotti Varietal : SL28 Elevation: 1350 MASL Origin : Pearl Mountain, Athigiri Process : Thermal Shock Fermentation : 36Hrs Anaerobic (With Yeast) Roast : Medium-Light",https://genetics.coffee/products/thermal-shock,//genetics.coffee/cdn/shop/files/SL-28_Thermal_Shock.png?v=1769582325&width=1946
Koffee Genetics,SL-28 Thermal Shock,Regular price Rs. 991.00 Regular price Sale price Rs. 991.00 Unit price / per Sale Sold out,Rs.,"Tasting Notes : Concord Grapes | Tangerine | Maple Syrup | Biscotti Varietal : SL28 Elevation: 1350 MASL Origin : Pearl Mountain, Athigiri Process : Thermal Shock Fermentation : 36Hrs Anaerobic (With Yeast) Roast : Medium-Light",https://genetics.coffee/products/thermal-shock#judgeme_product_reviews,//genetics.coffee/cdn/shop/files/SL-28_Thermal_Shock.png?v=1769582325&width=1946
Koffee Genetics,Treasure of the lost ship - Whiskey Barrel Aged Coffee,"Regular price Rs. 1,250.00 Regular price Sale price Rs. 1,250.00 Unit price / per Sale Sold out",Rs.,"Process Whiskey Barrel Aged Tasting Notes Oak Barrel, Toffee, Pecan, Almond Nougat, Bourbon Finish Producer Ratnagiri Estate Origin Athigiri, Karnataka, India Altitude 1200-1350 MASL Type 100% Arabica Coffee",https://genetics.coffee/products/treasure-of-the-lost-ship-whiskey-barrel-aged-coffee,//genetics.coffee/cdn/shop/files/Whiskey_Barrel_Coffee.png?v=1762745999&width=1946
Koffee Genetics,Treasure of the lost ship - Whiskey Barrel Aged Coffee,"Regular price Rs. 1,250.00 Regular price Sale price Rs. 1,250.00 Unit price / per Sale Sold out",Rs.,"Process Whiskey Barrel Aged Tasting Notes Oak Barrel, Toffee, Pecan, Almond Nougat, Bourbon Finish Producer Ratnagiri Estate Origin Athigiri, Karnataka, India Altitude 1200-1350 MASL Type 100% Arabica Coffee",https://genetics.coffee/products/treasure-of-the-lost-ship-whiskey-barrel-aged-coffee#judgeme_product_reviews,//genetics.coffee/cdn/shop/files/Whiskey_Barrel_Coffee.png?v=1762745999&width=1946
Koffee Genetics,Wat-o-Melon CM Honey,Regular price Rs. 750.00 Regular price Sale price Rs. 750.00 Unit price / per Sale Sold out,Rs.,Tasting Notes : Blueberry | Prunes | Dark Chocolate Process : Watermelon Co-Ferment,https://genetics.coffee/products/wat-o-melon-carbonic-maceration#judgeme_product_reviews,//genetics.coffee/cdn/shop/files/watermelon.png?v=1762757478&width=1946
